FEATURE_ID,SVDATE,ASL_FDR,ASL_FDRLFT,ASL_FDCENT,ASL_FDRIGH,ASL_SHARED,ASL_COLOUR,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry,asl_length_m
RWG199132,2017-11-20,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199132_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199132_2.jpg,"c(0.011845881, 0.0117789209, 51.4564227091, 51.4564450816)",5.26433033608118
RWG184316,2017-11-20,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184316_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184316_2.jpg,"c(0.0530629193, 0.0530751538, 51.4805509704, 51.4805052021)",5.15925220015323
RWG199131,2017-11-20,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199131_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199131_2.jpg,"c(0.0115790625, 0.0116102214, 51.4568673699, 51.456819392)",5.75517117727743
RWG199136,2017-11-22,0,0,0,0,0,GREEN,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199136_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199136_2.jpg,"c(0.0098122438, 0.0098209192, 51.4748041063, 51.4748648698)",6.78326685816228
RWG199148,2017-11-27,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199148_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199148_2.jpg,"c(-0.0133500097, -0.0133086884, 51.4284573264, 51.4284960395)",5.17082342214633
RWG199094,2017-11-16,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199094_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199094_2.jpg,"c(-0.021651177, -0.0216123726, 51.4740776943, 51.4741069442)",4.2191871746412
RWG199112,2017-11-17,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199112_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199112_2.jpg,"c(0.0788500991, 0.0787853037, 51.4510373152, 51.4510542677)",4.86963828794449
RWG199114,2017-11-17,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199114_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199114_2.jpg,"c(0.0788523607, 0.0788300284, 51.4513789722, 51.4513484363)",3.73146055117733
RWG199093,2017-11-16,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199093_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199093_2.jpg,"c(-0.0210104776, -0.0210632261, 51.4741263471, 51.4741458343)",4.24763052003691
RWG199133,2017-11-21,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199133_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199133_2.jpg,"c(-0.022964994, -0.0228935031, 51.4776486346, 51.4776498825)",4.95301202519091
RWG154286,2017-10-16,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154286_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154286_2.jpg,"c(-0.0086632444, -0.0086838908, 51.5494431862, 51.549482484)",4.59701330739486
RWG154291,2017-10-16,1,1,0,0,0,GREEN,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154291_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154291_2.jpg,"c(-0.0041204785, -0.0041393201, 51.5508785621, 51.5509005576)",2.77112006919512
RWG199134,2017-11-21,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199134_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199134_2.jpg,"c(-0.0457178655, -0.0457953211, 51.4743307459, 51.4743370351)",5.40993088550623
RWG199135,2017-11-21,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199135_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199135_2.jpg,"c(-0.0226386245, -0.0226239717, 51.4778865105, 51.477841118)",5.14842102916313
RWG205272,2017-11-28,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205272_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205272_2.jpg,"c(-0.0529928979, -0.0529233393, 51.4263588195, 51.4263522002)",4.87850619358747
RWG205273,2017-11-29,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205273_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205273_2.jpg,"c(-0.0537261561, -0.0537359404, 51.4392354121, 51.4391895068)",5.14929884908946
RWG154462,2017-11-17,1,1,0,0,0,NONE,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG154462_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154462_2.jpg,"c(0.1649375633, 0.1649742457, 51.5821294511, 51.5820980471)",4.31486447566857
RWG290124,2018-03-29,1,1,0,0,0,GREEN,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG290124_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290124_2.jpg,"c(0.1728196066, 0.172812457, 51.5861994977, 51.5862497119)",5.60538018568148
RWG205300,2017-12-07,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205300_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205300_2.jpg,"c(-0.0422469713, -0.0423235042, 51.442184232, 51.4421840836)",5.30439505600205
RWG199119,2017-11-18,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199119_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199119_2.jpg,"c(-0.0034051869, -0.0033507583, 51.4828069418, 51.4828227921)",4.16073057033091
RWG999381,2018-07-17,0,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG999381_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999381_2.jpg,"c(-0.0123857905, -0.0123541643, 51.4636953462, 51.4636605475)",4.44665833851026
RWG199123,2017-11-18,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199123_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199123_2.jpg,"c(-0.0144744, -0.014557614, 51.4813574751, 51.4813559713)",5.76490275788902
RWG199068,2017-11-13,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199068_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199068_2.jpg,"c(-0.0223316093, -0.0223898542, 51.4446134768, 51.444664991)",7.00756072469201
RWG290334,2018-04-05,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG290334_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290334_2.jpg,"c(0.0669886321, 0.0669466932, 51.4886791896, 51.4886395646)",5.27689065794619
RWG290335,2018-04-05,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG290335_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290335_2.jpg,"c(0.0548664094, 0.054873844, 51.4709092763, 51.4709489797)",4.44475493310525
RWG199158,2017-11-17,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199158_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199158_2.jpg,"c(0.0783996856, 0.0784742384, 51.4513061015, 51.4512837926)",5.73080942948805
RWG184317,2018-01-24,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184317_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184317_2.jpg,"c(0.0153293237, 0.0153887341, 51.4735948133, 51.4736001495)",4.15736560960663
RWG184318,2018-01-24,0,0,0,0,0,GREEN,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184318_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184318_2.jpg,"c(0.0104029546, 0.0103442524, 51.475172807, 51.4751522348)",4.66497624291326
RWG184281,2017-11-03,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184281_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184281_2.jpg,"c(0.0561503718, 0.0562113475, 51.4873190599, 51.4873269579)",4.31232025783866
RWG199096,2017-11-16,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199096_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199096_2.jpg,"c(-0.0260392478, -0.0261055963, 51.4748987859, 51.4749089702)",4.73269326012318
RWG199097,2017-11-16,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199097_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199097_2.jpg,"c(-0.0342741257, -0.0342853538, -0.0342964153, 51.4604807262, 51.4604942384, 51.4605094134)",3.54517479144468
RWG199125,2017-11-19,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199125_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199125_2.jpg,"c(-0.0142216257, -0.014299595, 51.4644947302, 51.4644940628)",5.40179340326805
RWG154264,2017-10-11,1,1,0,0,0,GREEN,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG154264_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154264_2.jpg,"c(0.1794168754, 0.1793637116, 51.5708681854, 51.5708559293)",3.91890108301188
RWG199082,2017-11-14,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199082_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199082_2.jpg,"c(-0.01485932, -0.0147851643, 51.4645750823, 51.4645768128)",5.14069181892096
RWG199083,2017-11-14,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199083_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199083_2.jpg,"c(-0.0144801923, -0.0144770348, 51.4647209227, 51.4646835507)",4.16133595873923
RWG199088,2017-11-15,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199088_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199088_2.jpg,"c(-0.0222441772, -0.022134646, 51.4448728824, 51.4448703541)",7.59618471661537
RWG199103,2017-11-16,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199103_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199103_2.jpg,"c(-0.0135080853, -0.0134390355, 51.4577968664, 51.4577882922)",4.87816845327102
RWG999382,2018-07-17,0,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG999382_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999382_2.jpg,"c(-0.0125194023, -0.0125029294, 51.4636447882, 51.4636031087)",4.77298527054122
RWG154467,2018-01-18,0,0,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154467_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154467_2.jpg,"c(0.0235546009, 0.0235560617, 51.569908716, 51.569866559)",4.68873901378132
RWG999384,2018-07-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG999384_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999384_2.jpg,"c(-0.0178733072, -0.017934708, 51.4360594982, 51.4360481625)",4.43888391471795
RWG154450,2017-11-10,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154450_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154450_2.jpg,"c(-0.0019871171, -0.0020147728, 51.537648631, 51.5376724793)",3.26967486134213
RWG154387,2017-10-27,1,1,0,0,0,GREEN,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154387_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154387_2.jpg,"c(0.0534201935, 0.0534750546, 51.5527766777, 51.5527984675)",4.50091910130708
RWG154393,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154393_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154393_2.jpg,"c(-0.0069482481, -0.006933747, -0.0069173345, -0.00690787, 51.5407248171, 51.5407327568, 51.5407464212, 51.5407577081)",4.64816780954048
RWG154395,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154395_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154395_2.jpg,"c(-0.0086611204, -0.0086234811, 51.5386407282, 51.5386214916)",3.36928252274881
RWG154304,2017-10-18,1,1,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154304_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154304_2.jpg,"c(0.0183892708, 0.018367797, 51.5582381088, 51.5582078639)",3.6761618001511
RWG154397,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154397_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154397_2.jpg,"c(-0.0083805162, -0.0083286807, 51.5403431248, 51.5403189125)",4.4833001487849
RWG154391,2017-10-27,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154391_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154391_2.jpg,"c(0.0475321116, 0.0475509325, 51.5509517043, 51.550912577)",4.54121420250872
RWG154392,2017-10-30,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154392_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154392_2.jpg,"c(-0.0082155227, -0.0082495218, 51.5386029211, 51.5385714069)",4.22005692231981
RWG154288,2017-10-16,1,1,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154288_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154288_2.jpg,"c(0.0175508586, 0.0175520279, 51.5744736129, 51.574434138)",4.3901592502069
RWG154289,2017-10-16,1,1,0,0,0,NONE,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154289_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154289_2.jpg,"c(0.1102316459, 0.1102976606, 51.5667474083, 51.5667615557)",4.82644595618266
RWG154399,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154399_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154399_2.jpg,"c(-0.0080927387, -0.0081284936, 51.5399336971, 51.5399693917)",4.67634869813821
RWG199105,2017-11-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199105_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199105_2.jpg,"c(-0.0509560222, -0.0510193345, 51.4772941784, 51.4773160671)",5.01492842911516
RWG199077,2017-11-13,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199077_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199077_2.jpg,"c(-0.0329460838, -0.0329178851, -0.0328992792, -0.03288707, 51.4729331382, 51.4729476245, 51.472960843, 51.4729735186)",6.13008967566532
RWG199079,2017-11-13,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199079_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199079_2.jpg,"c(-0.0324354788, -0.0324757796, 51.4731022429, 51.4730697878)",4.56235624577496
RWG199102,2017-11-16,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199102_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199102_2.jpg,"c(-0.0130903249, -0.0131114271, 51.4578529822, 51.4578070733)",5.31008971797676
RWG218211,2017-12-21,0,0,0,0,0,NONE,Croydon,https://cycleassetimages.data.tfl.gov.uk/RWG218211_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218211_2.jpg,"c(-0.1250468711, -0.1250265496, 51.3314078345, 51.3314449632)",4.36326861740101
RWG218212,2017-12-21,0,0,0,0,0,GREEN,Croydon,https://cycleassetimages.data.tfl.gov.uk/RWG218212_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218212_2.jpg,"c(-0.1144590106, -0.1144656051, -0.1144718773, 51.3454099254, 51.3454302125, 51.3454505484)",4.60468814599035
RWG290129,2018-03-28,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG290129_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290129_2.jpg,"c(-0.005386082, -0.0054246306, 51.5354131484, 51.5353788472)",4.65366739239125
RWG199126,2017-11-19,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199126_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199126_2.jpg,"c(-0.0128976895, -0.0129266949, 51.4643150841, 51.4643488869)",4.26207956788592
RWG199127,2017-11-19,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199127_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199127_2.jpg,"c(-0.0108036812, -0.0108344443, 51.4635150504, 51.4635525211)",4.6799549396551
RWG199109,2017-11-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199109_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199109_2.jpg,"c(0.0114297971, 0.0114296375, 51.4563470718, 51.4563820936)",3.89426829427053
RWG199110,2017-11-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199110_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199110_2.jpg,"c(-0.0147322967, -0.0147017008, 51.4563133954, 51.4563551898)",5.10799882385911
RWG199111,2017-11-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199111_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199111_2.jpg,"c(-0.0415793475, -0.0416501772, 51.4745422886, 51.4745253885)",5.25323251944551
RWG290125,2018-03-21,0,0,0,0,0,NONE,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG290125_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290125_2.jpg,"c(0.0923283355, 0.0924039629, 51.5507385557, 51.5507475005)",5.32289280698108
RWG199065,2017-11-12,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199065_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199065_2.jpg,"c(0.0212436601, 0.0212494131, 51.4316250123, 51.4316717209)",5.20905755484551
RWG199129,2017-11-19,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199129_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199129_2.jpg,"c(-0.0122159568, -0.0122798977, 51.4633604061, 51.4633474142)",4.6592045281545
RWG154290,2017-10-16,1,1,0,0,0,NONE,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154290_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154290_2.jpg,"c(0.1108966066, 0.1108323546, 51.5667857702, 51.5667709925)",4.73529044999724
RWG154420,2017-11-08,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154420_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154420_2.jpg,"c(-0.0078405227, -0.007903936, 51.5454957358, 51.5454964473)",4.38583563382404
RWG154422,2017-11-08,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154422_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154422_2.jpg,"c(-0.0057358168, -0.0056888145, 51.5355184358, 51.535482141)",5.18234107070319
RWG154400,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154400_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154400_2.jpg,"c(0.0224200031, 0.0223373254, 51.5368645992, 51.5368545462)",5.82660394808169
RWG154401,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154401_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154401_2.jpg,"c(0.0220457975, 0.0220410017, 51.5366822802, 51.5367223745)",4.47061212452121
RWG154384,2017-10-27,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154384_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154384_2.jpg,"c(0.0583499673, 0.0584100682, 51.5544312114, 51.5544458511)",4.46273711006716
RWG291774,2018-04-26,0,0,0,0,0,NONE,Bromley,https://cycleassetimages.data.tfl.gov.uk/RWG291774_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291774_2.jpg,"c(0.0189555325, 0.0189536275, 51.4041116603, 51.4040761905)",3.94628103741349
RWG291777,2018-04-26,0,0,0,0,0,GREEN,Bromley,https://cycleassetimages.data.tfl.gov.uk/RWG291777_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291777_2.jpg,"c(0.0199018255, 0.0199677581, 51.3986427337, 51.398649221)",4.63056711407588
RWG291780,2018-04-26,0,0,0,0,0,NONE,Bromley,https://cycleassetimages.data.tfl.gov.uk/RWG291780_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291780_2.jpg,"c(0.0256165292, 0.0256526254, 51.3955883997, 51.3955654953)",3.57184858701826
RWG199058,2018-01-25,1,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199058_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199058_2.jpg,"c(-0.0238455883, -0.0239194847, 51.4745179556, 51.4745318907)",5.34743162224795
RWG999386,2018-07-17,0,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG999386_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999386_2.jpg,"c(-0.0175544959, -0.0175729692, 51.4329459356, 51.4329808677)",4.08993729403282
RWG199063,2017-11-12,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199063_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199063_2.jpg,"c(0.0209164512, 0.0209865206, 51.430731237, 51.4307319329)",4.85822886888105
RWG199064,2017-11-12,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199064_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199064_2.jpg,"c(0.0212367088, 0.0212405139, 51.4313858774, 51.4314264917)",4.52380859289955
RWG154447,2017-11-09,0,0,0,0,0,BLUE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154447_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154447_2.jpg,"c(-0.0097285813, -0.0096963158, 51.5321681475, 51.53219076)",3.36205281053268
RWG154315,2017-10-19,1,1,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154315_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154315_2.jpg,"c(0.0233798484, 0.0233409739, 51.5736538253, 51.5736908918)",4.91989000632135
RWG154335,2017-10-22,1,1,0,0,0,NONE,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154335_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154335_2.jpg,"c(0.1158662819, 0.1159184611, 51.602782108, 51.6028016237)",4.20665328258447
RWG154398,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154398_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154398_2.jpg,"c(-0.007613822, -0.0076134901, 51.5391625349, 51.5391324307)",3.34751826757361
RWG154368,2017-10-24,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154368_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154368_2.jpg,"c(0.0082233703, 0.0082098551, 51.5334082217, 51.5333752115)",3.78774823087785
RWG154452,2017-11-10,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154452_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154452_2.jpg,"c(-0.004378389, -0.0043389703, 51.5365121586, 51.5364912205)",3.58522442594928
RWG154441,2017-11-08,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154441_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154441_2.jpg,"c(-0.0153056861, -0.0152347123, 51.5361754602, 51.536166732)",5.00396828586587
RWG154379,2017-10-26,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154379_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154379_2.jpg,"c(-0.0006697717, -0.0007210478, 51.5465205803, 51.5465103884)",3.7224453353266
RWG154394,2017-10-30,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154394_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154394_2.jpg,"c(-0.0087333232, -0.0087076261, 51.5383048935, 51.538330931)",3.39722317142912
RWG199066,2017-11-12,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199066_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199066_2.jpg,"c(0.021377369, 0.0213802123, 51.4317911697, 51.4317520982)",4.3490284476006
RWG199067,2017-11-12,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199067_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199067_2.jpg,"c(0.0213772286, 0.0213761928, 51.4321742819, 51.4321287789)",5.06022017918536
RWG154381,2017-10-26,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154381_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154381_2.jpg,"c(-0.0009607452, -0.0009797763, 51.5462468997, 51.5462813695)",4.05250374327721
RWG154382,2017-10-26,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154382_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154382_2.jpg,"c(-0.0013748885, -0.0013102386, 51.5464685735, 51.5464814647)",4.69472681629891
RWG154424,2017-11-08,1,1,0,0,0,BLUE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154424_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154424_2.jpg,"c(-0.0045353564, -0.0044884283, 51.5362201472, 51.5362550178)",5.05665910526114
RWG154432,2017-11-08,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154432_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154432_2.jpg,"c(-0.00377725, -0.0037586012, 51.5457081, 51.5456695908)",4.47200750101885
RWG154287,2017-10-16,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154287_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154287_2.jpg,"c(-0.0090154525, -0.0089597929, 51.5496421755, 51.5496613656)",4.40056203859948
